,High,Low,Open,Close,Volume,Adj Close
1908-06-05,53.5944,53.5944,53.5944,53.5944,0,53.5944
1908-06-06,53.968,53.968,53.968,53.968,0,53.968
1908-06-08,53.7556,53.7556,53.7556,53.7556,0,53.7556
1908-06-09,53.4113,53.4113,53.4113,53.4113,0,53.4113
1908-06-10,53.7702,53.7702,53.7702,53.7702,0,53.7702
1908-06-11,53.7849,53.7849,53.7849,53.7849,0,53.7849
1908-06-12,53.3453,53.3453,53.3453,53.3453,0,53.3453
1908-06-13,53.4039,53.4039,53.4039,53.4039,0,53.4039
1908-06-15,53.4259,53.4259,53.4259,53.4259,0,53.4259
1908-06-16,53.8288,53.8288,53.8288,53.8288,0,53.8288
1908-06-17,53.5651,53.5651,53.5651,53.5651,0,53.5651
1908-06-18,53.8801,53.8801,53.8801,53.8801,0,53.8801
1908-06-19,53.2208,53.2208,53.2208,53.2208,0,53.2208
1908-06-20,53.2648,53.2648,53.2648,53.2648,0,53.2648
1908-06-22,52.5322,52.5322,52.5322,52.5322,0,52.5322
1908-06-23,52.5249,52.5249,52.5249,52.5249,0,52.5249
1908-06-24,52.6714,52.6714,52.6714,52.6714,0,52.6714
1908-06-25,52.9864,52.9864,52.9864,52.9864,0,52.9864
1908-06-26,52.9937,52.9937,52.9937,52.9937,0,52.9937
1908-06-27,52.9058,52.9058,52.9058,52.9058,0,52.9058
1908-06-29,53.4113,53.4113,53.4113,53.4113,0,53.4113
1908-06-30,53.1768,53.1768,53.1768,53.1768,0,53.1768
1908-07-01,53.3014,53.3014,53.3014,53.3014,0,53.3014
1908-07-02,53.382,53.382,53.382,53.382,0,53.382
1908-07-03,53.5651,53.5651,53.5651,53.5651,0,53.5651
1908-07-06,54.576,54.576,54.576,54.576,0,54.576
1908-07-07,54.8251,54.8251,54.8251,54.8251,0,54.8251
1908-07-08,55.5504,55.5504,55.5504,55.5504,0,55.5504
1908-07-09,55.9459,55.9459,55.9459,55.9459,0,55.9459
1908-07-10,55.4038,55.4038,55.4038,55.4038,0,55.4038
1908-07-11,55.1914,55.1914,55.1914,55.1914,0,55.1914
1908-07-13,55.7188,55.7188,55.7188,55.7188,0,55.7188
1908-07-14,56.3122,56.3122,56.3122,56.3122,0,56.3122
1908-07-15,56.2023,56.2023,56.2023,56.2023,0,56.2023
1908-07-16,56.2683,56.2683,56.2683,56.2683,0,56.2683
1908-07-17,56.4661,56.4661,56.4661,56.4661,0,56.4661
1908-07-18,57.3451,57.3451,57.3451,57.3451,0,57.3451
1908-07-20,57.6894,57.6894,57.6894,57.6894,0,57.6894
1908-07-21,57.5942,57.5942,57.5942,57.5942,0,57.5942
1908-07-22,57.9678,57.9678,57.9678,57.9678,0,57.9678
1908-07-23,58.2828,58.2828,58.2828,58.2828,0,58.2828
1908-07-24,57.5429,57.5429,57.5429,57.5429,0,57.5429
1908-07-25,58.3414,58.3414,58.3414,58.3414,0,58.3414
1908-07-27,57.9458,57.9458,57.9458,57.9458,0,57.9458
1908-07-28,58.1363,58.1363,58.1363,58.1363,0,58.1363
1908-07-29,58.2096,58.2096,58.2096,58.2096,0,58.2096
1908-07-30,58.3195,58.3195,58.3195,58.3195,0,58.3195
1908-07-31,58.8542,58.8542,58.8542,58.8542,0,58.8542
1908-08-01,59.0227,59.0227,59.0227,59.0227,0,59.0227
1908-08-03,59.388999999999996,59.388999999999996,59.388999999999996,59.388999999999996,0,59.388999999999996
1908-08-04,60.1655,60.1655,60.1655,60.1655,0,60.1655
1908-08-05,60.1216,60.1216,60.1216,60.1216,0,60.1216
1908-08-06,61.3889,61.3889,61.3889,61.3889,0,61.3889
1908-08-07,61.8724,61.8724,61.8724,61.8724,0,61.8724
1908-08-08,62.1874,62.1874,62.1874,62.1874,0,62.1874
1908-08-10,62.56100000000001,62.56100000000001,62.56100000000001,62.56100000000001,0,62.56100000000001
1908-08-11,61.8504,61.8504,61.8504,61.8504,0,61.8504
1908-08-12,62.0409,62.0409,62.0409,62.0409,0,62.0409
1908-08-13,61.323,61.323,61.323,61.323,0,61.323
1908-08-14,60.1289,60.1289,60.1289,60.1289,0,60.1289
1908-08-15,59.7846,59.7846,59.7846,59.7846,0,59.7846
1908-08-17,60.5171,60.5171,60.5171,60.5171,0,60.5171
1908-08-18,60.8028,60.8028,60.8028,60.8028,0,60.8028
1908-08-19,60.4439,60.4439,60.4439,60.4439,0,60.4439
1908-08-20,60.4878,60.4878,60.4878,60.4878,0,60.4878
1908-08-21,60.1802,60.1802,60.1802,60.1802,0,60.1802
1908-08-22,60.2827,60.2827,60.2827,60.2827,0,60.2827
1908-08-24,60.0043,60.0043,60.0043,60.0043,0,60.0043
1908-08-25,60.0923,60.0923,60.0923,60.0923,0,60.0923
1908-08-26,60.5464,60.5464,60.5464,60.5464,0,60.5464
1908-08-27,61.4182,61.4182,61.4182,61.4182,0,61.4182
1908-08-28,61.6087,61.6087,61.6087,61.6087,0,61.6087
1908-08-29,61.9456,61.9456,61.9456,61.9456,0,61.9456
1908-08-31,62.0189,62.0189,62.0189,62.0189,0,62.0189
1908-09-01,61.9383,61.9383,61.9383,61.9383,0,61.9383
1908-09-02,61.3596,61.3596,61.3596,61.3596,0,61.3596
1908-09-03,60.4878,60.4878,60.4878,60.4878,0,60.4878
1908-09-04,61.2058,61.2058,61.2058,61.2058,0,61.2058
1908-09-08,61.2937,61.2937,61.2937,61.2937,0,61.2937
1908-09-09,61.2497,61.2497,61.2497,61.2497,0,61.2497
1908-09-10,60.7662,60.7662,60.7662,60.7662,0,60.7662
1908-09-11,60.0703,60.0703,60.0703,60.0703,0,60.0703
1908-09-12,60.3853,60.3853,60.3853,60.3853,0,60.3853
1908-09-14,60.4219,60.4219,60.4219,60.4219,0,60.4219
1908-09-15,59.6454,59.6454,59.6454,59.6454,0,59.6454
1908-09-16,58.75899999999999,58.75899999999999,58.75899999999999,58.75899999999999,0,58.75899999999999
1908-09-17,57.8726,57.8726,57.8726,57.8726,0,57.8726
1908-09-18,58.4953,58.4953,58.4953,58.4953,0,58.4953
1908-09-19,57.6235,57.6235,57.6235,57.6235,0,57.6235
1908-09-21,56.9056,56.9056,56.9056,56.9056,0,56.9056
1908-09-22,56.4587,56.4587,56.4587,56.4587,0,56.4587
1908-09-23,57.7774,57.7774,57.7774,57.7774,0,57.7774
1908-09-24,58.3048,58.3048,58.3048,58.3048,0,58.3048
1908-09-25,58.7443,58.7443,58.7443,58.7443,0,58.7443
1908-09-26,58.0557,58.0557,58.0557,58.0557,0,58.0557
1908-09-28,58.2975,58.2975,58.2975,58.2975,0,58.2975
1908-09-29,58.0411,58.0411,58.0411,58.0411,0,58.0411
1908-09-30,58.5539,58.5539,58.5539,58.5539,0,58.5539
1908-10-01,58.2389,58.2389,58.2389,58.2389,0,58.2389
1908-10-02,58.9934,58.9934,58.9934,58.9934,0,58.9934
1908-10-03,59.4842,59.4842,59.4842,59.4842,0,59.4842
1908-10-05,59.0154,59.0154,59.0154,59.0154,0,59.0154
1908-10-06,59.2864,59.2864,59.2864,59.2864,0,59.2864
1908-10-07,59.5795,59.5795,59.5795,59.5795,0,59.5795
1908-10-08,59.1033,59.1033,59.1033,59.1033,0,59.1033
1908-10-09,59.074,59.074,59.074,59.074,0,59.074
1908-10-10,59.1546,59.1546,59.1546,59.1546,0,59.1546
1908-10-12,59.6967,59.6967,59.6967,59.6967,0,59.6967
1908-10-13,59.4916,59.4916,59.4916,59.4916,0,59.4916
1908-10-14,59.7333,59.7333,59.7333,59.7333,0,59.7333
1908-10-15,59.8139,59.8139,59.8139,59.8139,0,59.8139
1908-10-16,59.9311,59.9311,59.9311,59.9311,0,59.9311
1908-10-17,59.5941,59.5941,59.5941,59.5941,0,59.5941
1908-10-19,59.5282,59.5282,59.5282,59.5282,0,59.5282
1908-10-20,60.2241,60.2241,60.2241,60.2241,0,60.2241
1908-10-21,60.67100000000001,60.67100000000001,60.67100000000001,60.67100000000001,0,60.67100000000001
1908-10-22,60.6783,60.6783,60.6783,60.6783,0,60.6783
1908-10-23,60.3926,60.3926,60.3926,60.3926,0,60.3926
1908-10-24,60.4219,60.4219,60.4219,60.4219,0,60.4219
1908-10-26,60.2314,60.2314,60.2314,60.2314,0,60.2314
1908-10-27,61.2058,61.2058,61.2058,61.2058,0,61.2058
1908-10-28,60.5977,60.5977,60.5977,60.5977,0,60.5977
1908-10-29,60.9127,60.9127,60.9127,60.9127,0,60.9127
1908-10-30,60.7442,60.7442,60.7442,60.7442,0,60.7442
1908-10-31,60.4585,60.4585,60.4585,60.4585,0,60.4585
1908-11-02,60.7296,60.7296,60.7296,60.7296,0,60.7296
1908-11-04,62.1727,62.1727,62.1727,62.1727,0,62.1727
1908-11-05,62.8613,62.8613,62.8613,62.8613,0,62.8613
1908-11-06,63.9382,63.9382,63.9382,63.9382,0,63.9382
1908-11-07,64.2972,64.2972,64.2972,64.2972,0,64.2972
1908-11-09,64.0774,64.0774,64.0774,64.0774,0,64.0774
1908-11-10,64.1287,64.1287,64.1287,64.1287,0,64.1287
1908-11-11,63.799,63.799,63.799,63.799,0,63.799
1908-11-12,64.1873,64.1873,64.1873,64.1873,0,64.1873
1908-11-13,64.744,64.744,64.744,64.744,0,64.744
1908-11-14,64.5316,64.5316,64.5316,64.5316,0,64.5316
1908-11-16,64.2312,64.2312,64.2312,64.2312,0,64.2312
1908-11-17,64.2386,64.2386,64.2386,64.2386,0,64.2386
1908-11-18,63.6379,63.6379,63.6379,63.6379,0,63.6379
1908-11-19,63.5133,63.5133,63.5133,63.5133,0,63.5133
1908-11-20,63.506,63.506,63.506,63.506,0,63.506
1908-11-21,63.1397,63.1397,63.1397,63.1397,0,63.1397
1908-11-23,63.1251,63.1251,63.1251,63.1251,0,63.1251
1908-11-24,64.18,64.18,64.18,64.18,0,64.18
1908-11-25,63.843,63.843,63.843,63.843,0,63.843
1908-11-27,64.18,64.18,64.18,64.18,0,64.18
1908-11-28,64.1946,64.1946,64.1946,64.1946,0,64.1946
1908-11-30,63.9529,63.9529,63.9529,63.9529,0,63.9529
1908-12-01,64.1946,64.1946,64.1946,64.1946,0,64.1946
1908-12-02,64.2239,64.2239,64.2239,64.2239,0,64.2239
1908-12-03,63.4254,63.4254,63.4254,63.4254,0,63.4254
1908-12-04,63.9236,63.9236,63.9236,63.9236,0,63.9236
1908-12-05,63.4987,63.4987,63.4987,63.4987,0,63.4987
1908-12-07,63.2789,63.2789,63.2789,63.2789,0,63.2789
1908-12-08,63.7478,63.7478,63.7478,63.7478,0,63.7478
1908-12-09,64.0408,64.0408,64.0408,64.0408,0,64.0408
1908-12-10,63.9895,63.9895,63.9895,63.9895,0,63.9895
1908-12-11,63.4474,63.4474,63.4474,63.4474,0,63.4474
1908-12-12,63.3448,63.3448,63.3448,63.3448,0,63.3448
1908-12-14,62.4951,62.4951,62.4951,62.4951,0,62.4951
1908-12-15,62.3779,62.3779,62.3779,62.3779,0,62.3779
1908-12-16,62.9126,62.9126,62.9126,62.9126,0,62.9126
1908-12-17,61.5281,61.5281,61.5281,61.5281,0,61.5281
1908-12-18,61.4695,61.4695,61.4695,61.4695,0,61.4695
1908-12-19,61.323,61.323,61.323,61.323,0,61.323
1908-12-21,61.1398,61.1398,61.1398,61.1398,0,61.1398
1908-12-22,61.953,61.953,61.953,61.953,0,61.953
1908-12-23,62.6196,62.6196,62.6196,62.6196,0,62.6196
1908-12-24,62.7661,62.7661,62.7661,62.7661,0,62.7661
1908-12-28,63.7111,63.7111,63.7111,63.7111,0,63.7111
1908-12-29,63.1617,63.1617,63.1617,63.1617,0,63.1617
1908-12-30,62.9346,62.9346,62.9346,62.9346,0,62.9346
1908-12-31,63.1104,63.1104,63.1104,63.1104,0,63.1104
1909-01-02,63.1983,63.1983,63.1983,63.1983,0,63.1983
1909-01-04,62.4584,62.4584,62.4584,62.4584,0,62.4584
1909-01-05,62.1581,62.1581,62.1581,62.1581,0,62.1581
1909-01-06,62.3705,62.3705,62.3705,62.3705,0,62.3705
1909-01-07,63.6965,63.6965,63.6965,63.6965,0,63.6965
1909-01-08,63.1617,63.1617,63.1617,63.1617,0,63.1617
1909-01-09,62.5317,62.5317,62.5317,62.5317,0,62.5317
1909-01-11,62.4731,62.4731,62.4731,62.4731,0,62.4731
1909-01-12,62.3046,62.3046,62.3046,62.3046,0,62.3046
1909-01-13,61.9749,61.9749,61.9749,61.9749,0,61.9749
1909-01-14,62.0995,62.0995,62.0995,62.0995,0,62.0995
1909-01-15,61.887,61.887,61.887,61.887,0,61.887
1909-01-16,62.4951,62.4951,62.4951,62.4951,0,62.4951
1909-01-18,62.1141,62.1141,62.1141,62.1141,0,62.1141
1909-01-19,62.3486,62.3486,62.3486,62.3486,0,62.3486
1909-01-20,62.0922,62.0922,62.0922,62.0922,0,62.0922
1909-01-21,62.7954,62.7954,62.7954,62.7954,0,62.7954
1909-01-22,62.7954,62.7954,62.7954,62.7954,0,62.7954
1909-01-23,62.876000000000005,62.876000000000005,62.876000000000005,62.876000000000005,0,62.876000000000005
1909-01-25,62.898,62.898,62.898,62.898,0,62.898
1909-01-26,62.7734,62.7734,62.7734,62.7734,0,62.7734
1909-01-27,62.832,62.832,62.832,62.832,0,62.832
1909-01-28,62.3412,62.3412,62.3412,62.3412,0,62.3412
1909-01-29,61.9896,61.9896,61.9896,61.9896,0,61.9896
1909-01-30,61.6013,61.6013,61.6013,61.6013,0,61.6013
1909-02-01,61.8577,61.8577,61.8577,61.8577,0,61.8577
1909-02-02,62.2899,62.2899,62.2899,62.2899,0,62.2899
1909-02-03,62.0262,62.0262,62.0262,62.0262,0,62.0262
1909-02-04,62.0409,62.0409,62.0409,62.0409,0,62.0409
1909-02-05,62.1654,62.1654,62.1654,62.1654,0,62.1654
1909-02-06,62.0042,62.0042,62.0042,62.0042,0,62.0042
1909-02-08,62.7148,62.7148,62.7148,62.7148,0,62.7148
1909-02-09,62.7075,62.7075,62.7075,62.7075,0,62.7075
1909-02-10,62.8247,62.8247,62.8247,62.8247,0,62.8247
1909-02-11,63.1617,63.1617,63.1617,63.1617,0,63.1617
1909-02-15,63.528,63.528,63.528,63.528,0,63.528
1909-02-16,63.3082,63.3082,63.3082,63.3082,0,63.3082
1909-02-17,62.9493,62.9493,62.9493,62.9493,0,62.9493
1909-02-18,62.0922,62.0922,62.0922,62.0922,0,62.0922
1909-02-19,61.7772,61.7772,61.7772,61.7772,0,61.7772
1909-02-20,60.67100000000001,60.67100000000001,60.67100000000001,60.67100000000001,0,60.67100000000001
1909-02-23,58.5392,58.5392,58.5392,58.5392,0,58.5392
1909-02-24,59.66,59.66,59.66,59.66,0,59.66
1909-02-25,59.0227,59.0227,59.0227,59.0227,0,59.0227
1909-02-26,59.5868,59.5868,59.5868,59.5868,0,59.5868
1909-02-27,59.9604,59.9604,59.9604,59.9604,0,59.9604
1909-03-01,60.5977,60.5977,60.5977,60.5977,0,60.5977
1909-03-02,61.008,61.008,61.008,61.008,0,61.008
1909-03-03,60.4952,60.4952,60.4952,60.4952,0,60.4952
1909-03-04,59.9164,59.9164,59.9164,59.9164,0,59.9164
1909-03-05,60.1435,60.1435,60.1435,60.1435,0,60.1435
1909-03-06,60.2241,60.2241,60.2241,60.2241,0,60.2241
1909-03-08,60.2168,60.2168,60.2168,60.2168,0,60.2168
1909-03-09,59.8066,59.8066,59.8066,59.8066,0,59.8066
1909-03-10,59.9091,59.9091,59.9091,59.9091,0,59.9091
1909-03-11,59.997,59.997,59.997,59.997,0,59.997
1909-03-12,60.0923,60.0923,60.0923,60.0923,0,60.0923
1909-03-13,60.0923,60.0923,60.0923,60.0923,0,60.0923
1909-03-15,59.9824,59.9824,59.9824,59.9824,0,59.9824
1909-03-16,60.5464,60.5464,60.5464,60.5464,0,60.5464
1909-03-17,60.8468,60.8468,60.8468,60.8468,0,60.8468
1909-03-18,60.6637,60.6637,60.6637,60.6637,0,60.6637
1909-03-19,60.3633,60.3633,60.3633,60.3633,0,60.3633
1909-03-20,60.312,60.312,60.312,60.312,0,60.312
1909-03-22,61.008,61.008,61.008,61.008,0,61.008
1909-03-23,60.7589,60.7589,60.7589,60.7589,0,60.7589
1909-03-24,61.0373,61.0373,61.0373,61.0373,0,61.0373
1909-03-25,60.964,60.964,60.964,60.964,0,60.964
1909-03-26,61.2424,61.2424,61.2424,61.2424,0,61.2424
1909-03-27,62.0702,62.0702,62.0702,62.0702,0,62.0702
1909-03-29,62.4951,62.4951,62.4951,62.4951,0,62.4951
1909-03-30,62.4804,62.4804,62.4804,62.4804,0,62.4804
1909-03-31,63.0884,63.0884,63.0884,63.0884,0,63.0884
1909-04-01,62.538999999999994,62.538999999999994,62.538999999999994,62.538999999999994,0,62.538999999999994
1909-04-02,62.538999999999994,62.538999999999994,62.538999999999994,62.538999999999994,0,62.538999999999994
1909-04-03,62.9566,62.9566,62.9566,62.9566,0,62.9566
1909-04-05,63.6745,63.6745,63.6745,63.6745,0,63.6745
1909-04-06,63.5939,63.5939,63.5939,63.5939,0,63.5939
1909-04-07,63.6598,63.6598,63.6598,63.6598,0,63.6598
1909-04-08,64.3045,64.3045,64.3045,64.3045,0,64.3045
1909-04-12,64.5462,64.5462,64.5462,64.5462,0,64.5462
1909-04-13,64.1433,64.1433,64.1433,64.1433,0,64.1433
1909-04-14,64.0481,64.0481,64.0481,64.0481,0,64.0481
1909-04-15,63.8503,63.8503,63.8503,63.8503,0,63.8503
1909-04-16,63.4108,63.4108,63.4108,63.4108,0,63.4108
1909-04-17,64.2093,64.2093,64.2093,64.2093,0,64.2093
1909-04-19,64.3265,64.3265,64.3265,64.3265,0,64.3265
1909-04-20,64.3631,64.3631,64.3631,64.3631,0,64.3631
1909-04-21,64.2093,64.2093,64.2093,64.2093,0,64.2093
1909-04-22,64.5389,64.5389,64.5389,64.5389,0,64.5389
1909-04-23,64.2166,64.2166,64.2166,64.2166,0,64.2166
1909-04-24,64.5536,64.5536,64.5536,64.5536,0,64.5536
1909-04-26,64.1946,64.1946,64.1946,64.1946,0,64.1946
1909-04-27,64.0554,64.0554,64.0554,64.0554,0,64.0554
1909-04-28,64.5609,64.5609,64.5609,64.5609,0,64.5609
1909-04-29,64.4876,64.4876,64.4876,64.4876,0,64.4876
1909-04-30,64.6781,64.6781,64.6781,64.6781,0,64.6781
1909-05-01,64.7001,64.7001,64.7001,64.7001,0,64.7001
1909-05-03,65.0224,65.0224,65.0224,65.0224,0,65.0224
1909-05-04,65.3594,65.3594,65.3594,65.3594,0,65.3594
1909-05-05,65.4327,65.4327,65.4327,65.4327,0,65.4327
1909-05-06,66.02600000000001,66.02600000000001,66.02600000000001,66.02600000000001,0,66.02600000000001
1909-05-07,66.9564,66.9564,66.9564,66.9564,0,66.9564
1909-05-08,67.0736,67.0736,67.0736,67.0736,0,67.0736
1909-05-10,66.6194,66.6194,66.6194,66.6194,0,66.6194
1909-05-11,66.8465,66.8465,66.8465,66.8465,0,66.8465
1909-05-12,66.7293,66.7293,66.7293,66.7293,0,66.7293
1909-05-13,66.5095,66.5095,66.5095,66.5095,0,66.5095
1909-05-14,66.6121,66.6121,66.6121,66.6121,0,66.6121
1909-05-15,66.5315,66.5315,66.5315,66.5315,0,66.5315
1909-05-17,66.5461,66.5461,66.5461,66.5461,0,66.5461
1909-05-18,66.9271,66.9271,66.9271,66.9271,0,66.9271
1909-05-19,66.9637,66.9637,66.9637,66.9637,0,66.9637
1909-05-20,66.5755,66.5755,66.5755,66.5755,0,66.5755
1909-05-21,66.7732,66.7732,66.7732,66.7732,0,66.7732
1909-05-22,67.03699999999999,67.03699999999999,67.03699999999999,67.03699999999999,0,67.03699999999999
1909-05-24,67.2201,67.2201,67.2201,67.2201,0,67.2201
1909-05-25,67.0882,67.0882,67.0882,67.0882,0,67.0882
1909-05-26,66.7952,66.7952,66.7952,66.7952,0,66.7952
1909-05-27,67.1395,67.1395,67.1395,67.1395,0,67.1395
1909-05-28,67.5278,67.5278,67.5278,67.5278,0,67.5278
1909-06-01,67.6743,67.6743,67.6743,67.6743,0,67.6743
1909-06-02,67.8648,67.8648,67.8648,67.8648,0,67.8648
1909-06-03,68.905,68.905,68.905,68.905,0,68.905
1909-06-04,68.9783,68.9783,68.9783,68.9783,0,68.9783
1909-06-05,69.19800000000001,69.19800000000001,69.19800000000001,69.19800000000001,0,69.19800000000001
1909-06-07,68.8391,68.8391,68.8391,68.8391,0,68.8391
1909-06-08,68.8464,68.8464,68.8464,68.8464,0,68.8464
1909-06-09,68.6999,68.6999,68.6999,68.6999,0,68.6999
1909-06-10,68.7512,68.7512,68.7512,68.7512,0,68.7512
1909-06-11,68.8464,68.8464,68.8464,68.8464,0,68.8464
1909-06-12,68.8977,68.8977,68.8977,68.8977,0,68.8977
1909-06-14,69.0002,69.0002,69.0002,69.0002,0,69.0002
1909-06-15,67.8501,67.8501,67.8501,67.8501,0,67.8501
1909-06-16,67.6303,67.6303,67.6303,67.6303,0,67.6303
1909-06-17,66.7806,66.7806,66.7806,66.7806,0,66.7806
1909-06-18,66.9124,66.9124,66.9124,66.9124,0,66.9124
1909-06-19,66.7952,66.7952,66.7952,66.7952,0,66.7952
1909-06-21,65.6817,65.6817,65.6817,65.6817,0,65.6817
1909-06-22,65.9528,65.9528,65.9528,65.9528,0,65.9528
1909-06-23,66.8758,66.8758,66.8758,66.8758,0,66.8758
1909-06-24,67.2934,67.2934,67.2934,67.2934,0,67.2934
1909-06-25,67.03699999999999,67.03699999999999,67.03699999999999,67.03699999999999,0,67.03699999999999
1909-06-26,66.9417,66.9417,66.9417,66.9417,0,66.9417
1909-06-28,67.0956,67.0956,67.0956,67.0956,0,67.0956
1909-06-29,67.9966,67.9966,67.9966,67.9966,0,67.9966
1909-06-30,67.601,67.601,67.601,67.601,0,67.601
1909-07-01,68.0919,68.0919,68.0919,68.0919,0,68.0919
1909-07-02,68.23100000000001,68.23100000000001,68.23100000000001,68.23100000000001,0,68.23100000000001
1909-07-06,68.2237,68.2237,68.2237,68.2237,0,68.2237
1909-07-07,68.2457,68.2457,68.2457,68.2457,0,68.2457
1909-07-08,68.1578,68.1578,68.1578,68.1578,0,68.1578
1909-07-09,68.0552,68.0552,68.0552,68.0552,0,68.0552
1909-07-10,68.1138,68.1138,68.1138,68.1138,0,68.1138
1909-07-12,68.4215,68.4215,68.4215,68.4215,0,68.4215
1909-07-13,67.9966,67.9966,67.9966,67.9966,0,67.9966
1909-07-14,68.1724,68.1724,68.1724,68.1724,0,68.1724
1909-07-15,68.4581,68.4581,68.4581,68.4581,0,68.4581
1909-07-16,68.92699999999999,68.92699999999999,68.92699999999999,68.92699999999999,0,68.92699999999999
1909-07-17,69.0002,69.0002,69.0002,69.0002,0,69.0002
1909-07-19,69.1028,69.1028,69.1028,69.1028,0,69.1028
1909-07-20,69.3592,69.3592,69.3592,69.3592,0,69.3592
1909-07-21,68.883,68.883,68.883,68.883,0,68.883
1909-07-22,69.0002,69.0002,69.0002,69.0002,0,69.0002
1909-07-23,68.4142,68.4142,68.4142,68.4142,0,68.4142
1909-07-24,69.0955,69.0955,69.0955,69.0955,0,69.0955
1909-07-26,68.8757,68.8757,68.8757,68.8757,0,68.8757
1909-07-27,69.2347,69.2347,69.2347,69.2347,0,69.2347
1909-07-28,69.5204,69.5204,69.5204,69.5204,0,69.5204
1909-07-29,69.8207,69.8207,69.8207,69.8207,0,69.8207
1909-07-30,70.4507,70.4507,70.4507,70.4507,0,70.4507
1909-07-31,70.9049,70.9049,70.9049,70.9049,0,70.9049
1909-08-02,71.4397,71.4397,71.4397,71.4397,0,71.4397
1909-08-03,71.8939,71.8939,71.8939,71.8939,0,71.8939
1909-08-04,71.7913,71.7913,71.7913,71.7913,0,71.7913
1909-08-05,71.11,71.11,71.11,71.11,0,71.11
1909-08-06,72.0111,72.0111,72.0111,72.0111,0,72.0111
1909-08-07,72.1429,72.1429,72.1429,72.1429,0,72.1429
1909-08-09,72.0624,72.0624,72.0624,72.0624,0,72.0624
1909-08-10,72.0624,72.0624,72.0624,72.0624,0,72.0624
1909-08-11,72.5385,72.5385,72.5385,72.5385,0,72.5385
1909-08-12,72.6045,72.6045,72.6045,72.6045,0,72.6045
1909-08-13,72.414,72.414,72.414,72.414,0,72.414
1909-08-14,72.7143,72.7143,72.7143,72.7143,0,72.7143
1909-08-16,72.0477,72.0477,72.0477,72.0477,0,72.0477
1909-08-17,72.4579,72.4579,72.4579,72.4579,0,72.4579
1909-08-18,71.8939,71.8939,71.8939,71.8939,0,71.8939
1909-08-19,71.5789,71.5789,71.5789,71.5789,0,71.5789
1909-08-20,71.425,71.425,71.425,71.425,0,71.425
1909-08-21,71.9598,71.9598,71.9598,71.9598,0,71.9598
1909-08-23,72.4433,72.4433,72.4433,72.4433,0,72.4433
1909-08-24,72.5678,72.5678,72.5678,72.5678,0,72.5678
1909-08-25,72.1649,72.1649,72.1649,72.1649,0,72.1649
1909-08-26,70.5459,70.5459,70.5459,70.5459,0,70.5459
1909-08-27,71.1906,71.1906,71.1906,71.1906,0,71.1906
1909-08-28,70.8976,70.8976,70.8976,70.8976,0,70.8976
1909-08-30,72.0257,72.0257,72.0257,72.0257,0,72.0257
1909-08-31,71.7181,71.7181,71.7181,71.7181,0,71.7181
1909-09-01,71.425,71.425,71.425,71.425,0,71.425
1909-09-02,71.8792,71.8792,71.8792,71.8792,0,71.8792
1909-09-03,72.1356,72.1356,72.1356,72.1356,0,72.1356
1909-09-07,71.3591,71.3591,71.3591,71.3591,0,71.3591
1909-09-08,71.0954,71.0954,71.0954,71.0954,0,71.0954
1909-09-09,70.2236,70.2236,70.2236,70.2236,0,70.2236
1909-09-10,71.2199,71.2199,71.2199,71.2199,0,71.2199
1909-09-11,70.4654,70.4654,70.4654,70.4654,0,70.4654
1909-09-13,70.4507,70.4507,70.4507,70.4507,0,70.4507
1909-09-14,71.0075,71.0075,71.0075,71.0075,0,71.0075
1909-09-15,72.0038,72.0038,72.0038,72.0038,0,72.0038
1909-09-16,72.5678,72.5678,72.5678,72.5678,0,72.5678
1909-09-17,72.6411,72.6411,72.6411,72.6411,0,72.6411
1909-09-18,72.5825,72.5825,72.5825,72.5825,0,72.5825
1909-09-20,73.0586,73.0586,73.0586,73.0586,0,73.0586
1909-09-21,73.1978,73.1978,73.1978,73.1978,0,73.1978
1909-09-22,72.6191,72.6191,72.6191,72.6191,0,72.6191
1909-09-23,72.5825,72.5825,72.5825,72.5825,0,72.5825
1909-09-24,72.6484,72.6484,72.6484,72.6484,0,72.6484
1909-09-27,72.7583,72.7583,72.7583,72.7583,0,72.7583
1909-09-28,73.3443,73.3443,73.3443,73.3443,0,73.3443
1909-09-29,73.2125,73.2125,73.2125,73.2125,0,73.2125
1909-09-30,72.9268,72.9268,72.9268,72.9268,0,72.9268
1909-10-01,73.5202,73.5202,73.5202,73.5202,0,73.5202
1909-10-02,73.6227,73.6227,73.6227,73.6227,0,73.6227
1909-10-04,73.3956,73.3956,73.3956,73.3956,0,73.3956
1909-10-05,72.5385,72.5385,72.5385,72.5385,0,72.5385
1909-10-06,72.3261,72.3261,72.3261,72.3261,0,72.3261
1909-10-07,73.1685,73.1685,73.1685,73.1685,0,73.1685
1909-10-08,71.8426,71.8426,71.8426,71.8426,0,71.8426
1909-10-09,71.7913,71.7913,71.7913,71.7913,0,71.7913
1909-10-11,71.0221,71.0221,71.0221,71.0221,0,71.0221
1909-10-13,70.9049,70.9049,70.9049,70.9049,0,70.9049
1909-10-14,71.8353,71.8353,71.8353,71.8353,0,71.8353
1909-10-15,72.2089,72.2089,72.2089,72.2089,0,72.2089
1909-10-16,72.2602,72.2602,72.2602,72.2602,0,72.2602
1909-10-18,72.3627,72.3627,72.3627,72.3627,0,72.3627
1909-10-19,71.9012,71.9012,71.9012,71.9012,0,71.9012
